Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
199702,  -2.1433,   0.8089,  -1.2438,   0.8077,   0.8140,  -0.8571,   2.8079,  -0.8001,  -1.3798,  -0.9559,  -4.6851,  -2.2582,  -0.3995,  -0.8761,   1.1632,  -2.2218,   1.2444,  -1.0781,  -2.4889,  -3.9582,  -3.9057,  -7.1657,  -5.0255,  -0.7819,  -2.0439,  -3.0011,  -5.3881,  -2.5098,   0.8284,  -4.1975,  -5.5838,  -2.4371,   0.5829,  -1.8204,  -1.4150,  -0.3540,  -0.9190,  -2.8443,  -1.5485,  -4.3396,   1.0931,  -3.5467,  -0.5835,  -0.0256,  -0.4168,  -4.3037,  -3.8662,  -1.6714,  -2.5612,  -2.5938,  -7.7747,  -5.6920,  -0.5965,  -2.0710,  -0.3215,   0.7891,   2.4357,  -4.1716,   0.1451,  -4.1033,  -3.3172,   0.3249,   2.8576,   0.3106,   1.8040,   1.9577,  -0.8075,  -1.2643,  -4.5015,  -1.3571,  -3.4230,  -3.4133,   0.7251,   0.0116,  -1.4812,   0.2053,  -0.5860,   1.1800,   3.8819,  -1.8254,   1.5816,  -0.7391,  -3.8613,   0.7986,  -0.6250,  -1.1484,  -1.2958,   2.0986,  -1.5577,   0.8400,   3.2662,   0.3902,  -0.6697,   1.0293,   1.9999,   0.3446,   1.6300,   2.0786,   2.9429,  -0.3332
199703,  -7.0060,  -2.6540,  -3.8187,  -3.1007,  -1.9577,  -0.9130,  -1.8804,  -2.5673,  -4.4841,  -4.7982,  -9.1140,  -5.8542,  -6.0755,  -3.1909,  -2.0568,  -5.2590,  -2.6047,  -4.3886,  -2.3272,  -2.9062, -11.7824,  -6.0710,  -6.9279,  -3.7386,  -2.9099,  -5.1720,  -5.6933,  -2.6388,  -4.2125,  -5.1907,  -9.7228,  -2.2681,  -3.6328,  -2.9606,  -0.8997,  -3.3311,  -6.2012,  -4.7557,  -1.8130,  -5.3748, -11.3269,  -5.2246,  -3.6724,  -3.5780,  -4.2295,  -1.8995,  -4.0494,  -4.1303,  -5.4416,  -5.7125,  -7.8204,  -4.9455,  -2.5663,  -4.4644,  -4.2532,  -4.5387,  -5.3665,  -5.9554,  -1.5364,  -7.5996, -15.0312,  -7.8212,  -6.0015,  -4.1356,  -3.8703,  -5.7327,  -6.0119,  -5.9932,   0.1770,  -4.8917,  -8.6438,  -5.6381,  -4.6774,  -6.4230,  -6.1877,  -3.5390,  -4.4441,  -3.7763,  -3.0944,  -5.7487,  -4.4567,  -5.2936,  -1.7808,   0.5476,  -3.7957,  -2.1022,  -3.4132,  -3.0366,  -5.0665,  -9.0995,  -2.6975,  -2.2830,  -4.2806,  -7.3298,  -1.6936,  -2.7429,  -3.2844,  -5.5373,  -3.7004,  -5.2698
199704,  -4.4832,  -2.4856,  -2.3681,  -2.4993,  -1.0902,  -2.9573,  -1.8465,  -1.5143,  -0.8212,  -3.8041,  -7.4632,  -4.2276,  -1.3246,  -4.8395,  -0.4430,  -3.9192,  -2.8471,  -2.6277,  -3.7741,  -4.6719,  -6.2917,  -1.6482,  -0.7957,   1.2350,  -1.3595,   2.0939,  -2.1873,  -4.5784,   0.3147,  -4.0138,  -5.0892,  -3.7927,  -0.3471,  -0.9004,   0.5165,   3.7809,  -1.0813,   0.7580,   0.1188,  -1.9797,  -2.0633,   1.1188,   1.6102,   0.6904,   3.1173,   1.4117,   2.6337,   2.0625,  -2.0656,  -3.8035,   1.1938,   1.5059,   5.5377,  -1.1954,  -0.5350,   1.7588,   5.5168,   1.9053,   1.7690,  -1.3443,   2.7110,  -1.7295,   1.2019,   0.8471,   3.4362,  -3.0357,   1.0186,   5.8955,   2.7254,   4.2130,  -5.7021,  -0.4832,   1.3618,  -2.5411,   5.1220,   1.7827,   3.6114,   1.7159,   3.4127,   0.8096,  -7.9967,   3.1901,   2.5753,   0.5794,   0.4727,   0.0956,   2.8703,   4.0015,   3.6697,   4.0881,  -0.2629,   4.8300,   3.2383,   2.1263,   3.3013,   5.3685,   4.1361,   5.3797,   5.1984,   6.2669
199705,   5.2077,   6.6278,   7.7792,   7.8596,   7.7712,   7.5526,   3.6689,   7.5692,   7.9740,   6.3900,  13.1700,  13.2485,  11.9290,  10.8654,   9.7116,  11.3122,   8.8531,  11.0745,  11.9380,  14.6648,  15.4209,  13.1407,  13.9488,  12.1011,  10.3841,  11.7872,  15.2111,  14.7088,  13.4728,  18.1071,  14.6119,  17.6785,   7.3555,  11.8616,  13.6041,  10.8464,  10.4406,  13.1382,   9.6549,  19.2971,  14.0719,  12.2794,  16.9809,  13.4803,  10.9882,  10.6734,  14.7548,  11.0387,  14.8041,  14.7497,  26.6041,  13.7897,  11.4489,  11.0710,  11.8056,  11.2107,   5.4075,  10.4869,   9.5833,  16.8884,  10.5545,  11.0451,  11.3991,  10.4788,   7.1093,  12.1970,   7.1313,  11.9143,   8.5068,   8.0787,   9.5733,   7.6284,   9.3598,   7.8014,  10.6825,   4.6681,   7.2336,   6.2842,  12.3628,  11.6395,   8.6307,   8.5796,   8.6104,   5.8655,   5.8484,   6.8148,   6.8223,   5.8054,  10.6658,   9.9921,  10.9734,   8.4810,   7.5808,   5.0891,   5.7170,   6.1745,   9.9455,   5.5884,   5.8088,   8.2339
199706,   3.0187,   4.8172,   5.6755,   6.0563,   3.4779,   5.6222,   5.6239,   6.8277,   5.7027,   1.6307,   3.9144,   4.4306,   6.9044,   5.0694,   7.4504,   7.8853,   5.0282,   5.8049,   6.1705,   4.7934,   1.6270,   4.3553,   3.6766,   2.9219,   5.5694,   6.5447,   6.5287,   8.6389,   3.6219,  10.3019,  -2.6814,   5.8517,   6.5845,   7.5096,   4.4189,   2.3557,   3.1283,   5.7024,   4.1042,   8.2996,   4.4204,   9.6744,   4.9095,   4.8450,   2.3289,   4.0099,   1.2270,   5.7074,   4.6120,   6.1748,   3.1832,   2.0524,   6.1401,   4.7076,   4.6298,   5.0686,   3.4766,   4.5772,   5.0881,   2.9555,   9.5707,   3.6386,   7.5893,   2.1021,   3.0019,   1.1666,   3.8067,   5.6094,   6.4077,   1.1278,  -1.7793,   6.0692,   4.5017,   2.4549,   3.6991,   1.2752,   3.8113,   5.0760,   2.1300,   4.0562,   9.0192,   0.4923,   0.2785,   4.8027,   0.9938,  -0.2954,   2.8371,   3.2009,   1.1901,   5.0010,   1.4513,   4.1093,   1.8983,   7.1916,   6.1860,   4.0797,   4.2303,   6.4961,   5.1110,   4.1449
199707,   2.8469,   3.7644,   5.8186,   5.7295,   4.8724,   8.8201,   5.3800,   6.4605,   4.9429,   3.5452,   4.5774,   8.6827,   7.5357,   5.2203,   6.8617,   7.0623,   5.9719,   7.9331,   7.2241,   6.3022,   2.8708,   3.6719,   2.9611,   3.7743,   2.1253,   3.0313,   5.4426,   7.6362,   3.1826,   2.8045,   5.5419,   7.0025,   9.0320,   4.9298,   7.0913,   7.6329,   5.4752,   6.8399,   4.7798,   6.2250,   6.8870,   6.4126,   2.3328,  12.2834,   5.8382,   3.6553,   4.9224,   5.5970,   3.8127,   3.8097,   7.9385,   5.6104,   4.3832,   7.6822,   8.1166,   6.0759,   3.4547,  10.4482,   8.0704,   1.4472,   5.7667,   4.6912,   4.3751,   5.0754,   6.8983,   3.5920,   5.8353,  10.5776,   9.1284,   6.9650,   4.1475,  11.0403,  10.8564,   3.9666,  10.0953,   6.4678,   6.3325,   7.7215,   7.1285,   1.5520,   5.7276,   9.1001,  10.0252,   8.7628,   8.4826,   7.0266,   8.5762,  11.4318,  11.1289,   5.9785,   6.8138,  11.6325,   5.9103,   9.2710,   7.3459,   9.1441,  11.3477,   6.6543,   8.9200,   8.4447
199708,   5.0835,   4.5045,   5.5284,   2.9786,   3.1776,   4.6586,   4.1832,   5.3623,   4.0946,   6.0832,   5.0506,   6.8300,   2.2419,   5.3744,   2.9035,   4.7553,   5.2234,   3.2327,   2.9802,   2.8274,   3.0503,   6.5273,   4.1188,   1.8986,   3.4472,   2.3680,   2.6641,   5.6140,   6.3702,   1.7843,   0.6515,   1.7188,   3.7636,   2.3289,   2.0262,   3.3459,   2.4235,   3.6715,  -0.1940,   7.4450,   4.2144,   0.7756,   2.4067,   3.1450,   3.5095,   1.6113,   3.1690,   2.4782,   2.8161,   4.4410,   2.1905,   3.3351,  -0.1076,   2.5880,  -1.5122,   0.4373,   2.1149,   0.7133,   1.3847,   1.3482,   1.1155,   1.8721,  -1.8306,  -0.7156,  -0.1783,   0.0073,  -0.0328,  -0.9650,   0.1881,   3.8292,   1.8069,  -1.1389,  -0.8735,   2.8342,  -0.3908,  -1.7901,   0.2240,  -1.1089,   1.9101,  -1.5932,   5.3817,  -0.0963,  -0.6302,   1.1173,  -1.3607,  -2.3837,  -2.2654,  -2.2893,  -3.1006,  -5.0521,  -6.3360,  -3.9629,  -8.5123,  -3.3790,  -4.5622,  -4.4318,  -5.9465,  -5.9870,  -5.2501,  -5.2057
199709,   9.9603,   7.6626,  11.3077,   9.4386,   9.6534,   9.9716,   8.4605,   8.6948,   9.2563,   9.5703,   9.4223,   8.9040,   7.7896,   8.7929,   9.3189,   6.9267,   9.1242,  11.0344,   8.4579,   8.7283,   7.8519,   9.3492,  11.2843,   9.7671,   6.3657,   8.5572,   6.1238,   4.5304,   7.2723,   8.9822,   8.6710,   8.1391,   9.0062,   6.3505,   9.0406,   8.6860,   5.6863,   8.2333,   9.9696,   2.2570,   9.8593,   6.4887,   9.7241,   9.4993,   6.6492,   7.3596,   9.7191,   3.2188,   5.5676,   9.9287,   9.5546,   5.3805,   4.0846,   7.2082,   7.6008,   7.0462,   8.4200,   6.3337,   3.7138,   6.3839,   8.8167,   6.5503,   7.0954,   6.5259,   6.9149,   4.1677,   4.8395,   7.3280,   6.7804,   5.1782,   5.5412,   3.2487,   5.3014,   5.1395,   2.6328,   2.0264,   4.6560,   8.1948,   4.6908,   4.7386,   2.5791,   4.5057,   7.7869,   6.0989,   6.7133,   5.0870,   4.3350,   4.4465,   4.7735,  10.0408,   9.2943,   9.0873,   6.2834,   4.3547,   5.4891,   4.3214,   4.7679,   6.0777,   4.8795,   4.3174
199710,  -0.4356,  -0.2155,  -0.3042,   0.5878,   0.0383,   2.1332,   1.4703,   0.8548,  -1.0022,  -1.5867,  -5.3973,  -5.0203,  -4.0501,   0.1030,  -2.4762,  -2.7746,  -1.2805,  -2.0026,  -3.7933,  -2.7756,  -7.4053,  -5.8852,  -2.9449,  -3.9393,  -4.0905,  -4.1566,  -2.7648,  -3.0595,  -1.4487,  -0.9336,  -5.0998,  -2.4941,  -8.1591,  -2.2552,  -6.6403,  -1.8835,   2.0809,  -4.9534,  -4.4378,  -2.2034,  -7.2031,  -6.5080,  -5.1687,  -3.3937,  -0.9375,  -5.0780,  -2.8724,  -3.7787,  -3.3986,  -9.6426,  -4.2103,  -5.8611,  -5.1759,  -3.4749,  -2.4235,  -3.3049,  -1.8830,  -3.9694,  -1.0560,  -4.8653,  -7.5974,  -6.1924,  -4.4971,  -4.4925,  -0.8236,  -2.7612,  -1.9979,  -2.3171,  -9.3549,  -5.0949,  -3.4766,  -6.9540,  -8.5321,  -6.0106,  -7.8312,  -3.4553,  -3.4183,  -3.3004,  -5.5266,  -3.6254, -13.2077,  -5.2391,  -0.0705,  -6.3635,  -1.9809,  -2.5579,  -2.5691,  -4.0073,  -3.6200,  -4.5460,  -2.6144,  -4.0590,  -2.6895,  -7.3450,  -3.0428,  -2.0009,  -1.7688,  -5.2094,  -2.4281,  -0.9008
199711,  -6.1488,  -1.3434,  -1.5512,  -0.8669,  -1.5841,   1.7075,  -1.9215,  -1.4040,  -2.7162,  -1.8562,  -4.4434,  -2.0658,   0.1926,   0.3115,  -2.1888,   0.5279,   1.7458,   0.5170,  -1.4340,   0.0344,  -4.9139,   0.3849,  -1.4392,  -1.5773,  -1.4274,   2.1475,   1.3832,  -1.7850,  -1.8367,   0.6933,  -6.3219,  -2.9538,   0.7815,   0.4256,  -1.5420,   0.9078,  -0.4787,  -2.2738,  -1.4573,  -2.2020,  -4.5436,   0.5907,   0.2692,  -1.9491,   2.0301,   0.2551,   0.4216,  -1.4204,  -6.7513,   2.1318,  -3.0390,  -1.5641,  -0.2727,  -0.4523,  -2.8543,   2.6991,   3.6699,  -1.9847,  -0.6623,  -1.3661,  -2.1407,  -2.2540,   1.1168,   1.7590,   4.5715,   2.5875,   5.0761,   3.5527,   0.0620,   0.7586,   1.0813,   0.8944,   4.4054,   0.1470,  -1.6563,   1.0666,   3.8785,   4.9704,   3.4395,   3.2517,  -5.3724,   1.7549,   0.6756,   3.4321,   3.8327,   3.6510,   2.4401,   3.3612,   4.2564,   2.6767,   3.5951,   3.0642,   2.5596,  -1.7404,   4.3244,   2.9721,   3.5737,   5.4625,   4.9625,   5.7235
199712, -11.6073,  -3.5912,  -1.2483,  -1.4636,  -0.7438,   0.0321,  -0.8888,   1.3047,  -3.0013,  -4.5430,  -5.5510,   0.4134,   0.3180,  -0.2515,   0.8347,   1.2813,   3.7166,   0.8175,   0.8229,   0.7308,  -3.5510,  -3.8982,   1.0881,   1.5019,  -1.4183,   4.8889,  -1.3150,   1.2321,   6.3891,   1.4171,  -2.8206,   6.8008,  -2.4335,   2.7490,   3.3906,   3.4432,   2.9183,  -2.1350,   2.5787,  -2.6672,  -1.6801,  -0.5704,   1.8521,  -0.1363,   3.5486,  -2.0904,   5.8526,   0.6478,   1.4268,  -0.8801,   3.0622,   3.9015,   0.2382,   4.7836,   2.4024,   1.2977,   3.2005,   3.2269,   2.0910,   1.4717,  -0.8940,   0.6608,   2.9750,   4.5358,   3.5367,   5.0747,   3.5043,   2.4922,   1.4355,  -1.3814,  -4.6176,  -1.0380,   0.2003,   1.8077,   3.1940,   3.8525,   4.3687,   0.6312,  -1.1918,   0.3599,   0.6998,   4.4523,   3.6682,   2.6582,   5.3768,   3.8556,   7.6760,   1.6861,   0.3085,   3.0954,   2.6613,   2.5174,   2.6488,   1.2271,   3.8439,   2.0518,   0.8187,   2.8177,   1.8168,   0.9150
199801,   5.2049,   2.1235,   1.5627,   0.9746,   1.1379,  -1.7132,   1.8937,   0.7892,   1.2483,   1.7957,   2.3029,  -0.9822,  -2.7177,   0.0249,   0.9221,  -0.9826,  -1.2726,  -0.0104,  -2.8379,  -1.5581,   0.9686,  -0.7430,  -0.0192,  -3.3761,  -2.5911,  -4.1620,  -2.2983,   1.7769,  -0.6666,   5.0049,  -4.0325,  -3.1026,  -2.3760,   1.2453,   1.3277,  -2.1502,  -2.5825,  -1.4831,  -0.6885,   1.0552,   3.3923,   1.8403,  -1.3925,   0.2491,  -3.1780,  -2.5304,  -3.7729,   0.1035,  -1.0804,   1.4268,   1.3718,  -2.8023,  -0.9190,  -5.3586,  -7.6904,  -1.8446,  -1.0570,   0.0772,   3.2377,  -1.2739,   5.8303,  -2.3059,  -1.4426,  -2.6316,  -0.1222,  -2.3204,   0.1780,   0.8928,  -0.3200,   2.2025,   0.1662,   0.5160,  -0.3789,  -2.0429,  -0.6529,  -3.0011,  -3.3384,  -3.4341,   2.5487,  -0.2941,   0.7498,  -1.9617,   3.8945,  -0.5296,  -6.2701,  -1.9418,  -4.6641,  -2.3152,  -0.8714,  -2.4905,   2.2817,   4.8594,  -0.0708,  -3.6673,  -0.7462,  -3.5423,   0.8472,  -0.5321,   2.7919,   2.3661
199802,   4.4483,   6.1747,   5.5487,   6.5762,   3.4866,   7.1960,   4.2592,   6.1376,   5.3724,   3.6121,   8.6096,   6.0618,   6.6418,   6.6053,   2.6626,   5.0974,   5.7180,   8.4693,   4.1462,   8.1027,   9.5474,   9.4523,   7.2647,   6.2463,   6.6118,  10.7915,   7.9154,   4.6028,  11.4408,   9.4532,   8.9609,   8.4022,  11.1179,   7.8258,   8.9959,   8.0751,   6.0899,   8.7555,   9.2175,   7.2269,   8.9251,   9.7717,   6.4802,  10.4183,   9.3932,   6.5369,  10.0674,   9.7226,   7.6225,   9.2685,  11.2212,   8.7691,  12.2858,   9.8957,   9.1969,   8.1000,   6.0680,   6.4774,   8.3668,   7.5981,   5.8123,   8.3798,   9.7163,   4.2842,   8.0650,   4.3255,   5.4931,  12.1928,   9.2190,   7.0978,   6.7986,  10.1348,   7.2234,   8.8755,   6.2123,   5.6732,   6.4258,   9.7918,   8.0546,  10.7954,   8.6206,   6.3863,   7.0008,   9.3676,   7.9133,   8.6145,   8.3725,  10.4867,   9.9349,   1.6469,   9.9153,   8.3938,   4.7970,   5.5088,   7.2260,   7.6642,   9.5136,   6.4482,   8.7331,   5.7117
199803,   5.9330,   5.4891,   3.6750,   4.6695,   5.9291,   5.5865,   5.9558,   6.5870,   3.4667,   2.5341,   6.9382,   3.4948,   2.9251,   2.2616,   4.0620,   5.2455,   5.3984,   3.7821,   5.8385,   3.5731,   5.4946,   5.5917,   1.7068,   4.5583,  -1.3035,   5.3476,   5.4755,   0.8747,   1.8532,   6.6523,   3.4375,   8.6500,   0.9210,   4.6641,   3.1488,   6.0438,   5.7066,   2.7260,   2.5695,   6.3942,   5.3895,   0.9022,   1.8733,   0.9279,   6.5936,   5.5165,   5.5667,   3.6495,   6.8513,   2.5467,   5.3913,   8.2333,   2.7589,   3.8895,   6.9610,  -0.0653,   3.8403,   5.4565,   1.9776,   4.9014,   7.0612,   9.4059,   7.8017,   8.9682,   2.1150,   4.9782,   7.3977,   2.9571,   1.9114,   3.8635,   4.2534,   4.0322,   2.2719,   0.4312,   1.8633,   7.1429,   5.6695,   3.4522,   5.9163,   5.5935,  11.2081,   4.1792,   5.4607,   1.8693,   5.6692,   5.0260,   4.5529,   0.9335,   5.1874,   4.0099,   8.0430,   4.5771,   4.9637,   3.6924,   3.8607,   5.9134,   3.7777,   5.3554,   6.1847,   6.7778
199804,   4.6574,   2.6220,   3.3112,   6.2580,   3.2365,   4.0029,   1.9843,   3.1344,   5.4778,   4.5920,   0.6925,   2.3544,   2.6161,   1.7741,   3.0323,   3.6559,   2.6190,   2.6209,   0.4822,   0.7298,  -1.0877,   0.2217,  -0.8175,   2.9237,   1.3672,   4.7352,   2.6225,  -0.9302,   0.6141,   0.1530,  -0.5721,   2.3157,   3.9967,   1.9803,   2.3438,   2.9534,   1.4917,   1.4205,   2.1239,   2.3143,  -0.5374,   0.9618,   2.5365,   4.6930,   1.7013,  -0.3398,   1.8792,  -5.0317,  -4.5486,  -1.7625,   1.2830,   2.2251,   1.8008,   3.3671,  -1.3187,  -0.6136,   0.2873,  -1.1723,   1.6623,  -0.1174,   1.7405,   0.0072,  -0.1790,  -1.9549,  -1.3095,   1.3318,  -0.3299,   2.1101,   3.1973,  -0.1431,   0.6335,   1.1713,  -1.1323,  -1.3120,   1.0070,  -2.5288,  -1.4186,   2.2338,   1.1198,  -1.0552,  -1.7254,   0.5892,   2.2314,   0.9897,   0.5415,   0.1109,   0.2492,   1.4070,   1.0876,   2.5818,   4.5748,   6.7459,   2.6463,   0.1467,  -1.0280,   2.2893,   1.4214,   1.6547,   0.7249,  -0.7124
199805,  -4.2668,  -2.2529,  -2.5455,  -2.9693,  -2.0807,  -5.3709,  -4.6796,  -3.1768,  -4.8015,  -7.1121,  -7.1228,  -2.2286,  -3.1886,  -4.2685,  -4.8259,  -4.7735,  -5.9611,  -4.1493,  -5.2342,  -5.7287,  -7.2617,  -6.7840,  -3.8776,  -5.2101,  -6.1953,  -5.0608,  -4.8883,  -2.7907,  -1.6046,  -7.8143,  -5.0838,  -8.0632,  -5.8073,  -3.9523,  -6.5412,  -3.2489,  -6.1751,  -6.9697,  -7.1763,  -7.0308, -10.3003,  -3.4511,  -5.2742,  -1.2595,  -4.7125,  -4.7564,  -5.4668,  -7.9115,  -7.1925,  -7.6404,  -7.8041, -11.1505,  -3.5066,  -7.5918,  -7.3511,  -3.5962,  -2.3385,  -7.0297,  -6.9532,  -4.8460,  -7.3176,  -3.8427,  -5.9365,  -5.2065,  -3.8336,  -5.7279,  -1.4500,  -3.8610,  -3.4940,  -1.7742,  -3.6128,  -3.4016,  -3.6170,  -4.9381,  -4.7803,  -2.2224,  -4.2359,  -2.0302,  -3.0678,  -5.1728, -12.3049,  -2.9996,  -0.6267,  -0.2061,  -0.7075,  -2.9265,  -3.3959,  -1.3969,  -2.7646,  -9.5543,  -3.2020,  -4.1942,  -6.4552,  -3.3193,  -0.6213,   1.4958,  -2.4445,  -2.4546,  -2.3456,  -2.2176
199806,  -5.6246,  -3.7409,  -4.5844,  -4.0010,  -4.0935,  -0.5633,  -4.4946,  -5.0248,  -1.6514,  -4.2299,  -4.1780,  -0.7128,  -3.1350,   1.4043,  -2.4254,  -2.5414,   0.1794,  -1.0354,   0.7269,  -0.0633,  -2.9276,  -0.4233,  -1.9126,   0.0152,  -2.6880,   1.3018,  -1.0450,  -1.8520,  -1.3660,   0.9083,  -2.0929,  -0.4727,   1.4595,   1.6445,  -4.3459,   0.8996,   0.0847,   0.6969,  -1.1225,  -1.4554,  -0.1387,   4.3258,  -3.6903,  -4.6768,   1.7020,  -4.3048,  -1.0632,  -2.9028,  -0.5646,   5.0015,   1.8400,   2.3074,   0.3633,  -4.5441,  -2.5027,  -3.4306,  -1.4029,  -0.4952,   0.7939,  -4.3973,  -0.9619,   1.4418,  -0.5055,  -2.2037,   0.6385,   0.6073,   1.4116,  -1.0317,  -2.6780,   4.0973,  -2.7121,   2.3205,  -1.0907,  -5.8703,  -3.3007,  -3.7394,  -0.1314,  -0.5374,  -0.0193,   3.2525,  -5.6532,  -0.3501,   4.3899,   0.8093,   3.0099,   1.1638,   0.1063,   2.6094,   3.6059,   1.4054,   3.5390,   8.8759,   2.4170,  -5.2802,  -0.7868,   0.8883,   3.4782,   2.5792,   3.5951,   3.6048
199807,  -4.9182,  -6.1122,  -4.2416,  -5.6156,  -6.1125,  -5.9686,  -3.5842,  -6.7854,  -7.7997,  -2.1847,  -8.3811,  -5.4280,  -3.8419,  -5.3149,  -6.6236,  -6.4726,  -6.2342,  -6.7930,  -8.3842,  -4.6319,  -8.6809,  -9.5991, -10.3314,  -6.3022,  -7.9812,  -5.5722,  -9.9558,  -5.9825,  -8.3076,  -4.3979,  -7.5457,  -8.9840, -12.4191,  -6.7187,  -5.2309,  -6.9080,  -9.5171, -10.0330,  -1.6232,  -7.3443,  -7.3272,  -9.9175,  -7.7467,  -6.8086,  -6.4550,  -8.9317,  -7.1011,  -8.9013, -11.1512,  -3.8015, -10.5791,  -5.5048,  -8.6105,  -8.1328,  -7.0994,  -9.9178,  -9.1883,  -8.5935,  -8.7669,   0.3389,  -7.6745,  -5.7206,   0.3560,  -6.5977,  -5.4437,  -2.4194,  -4.5199,  -6.2026,  -8.4162,  -5.2692,   0.0879,  -7.1754,  -6.0342,  -6.3906,  -4.5212,  -6.7705,  -7.1402,  -6.3671,  -8.4498,   0.5144,  -1.3312,  -6.6610,  -8.4180, -10.0764,  -3.8709,  -5.1422,  -2.4608,  -1.8595,  -3.7253,  -7.0872,   4.9537,  -5.1421,  -3.6765,   1.6857,  -5.4407,   1.2759,  -2.0906,  -3.0626,  -1.2504,   0.9607
199808, -22.8650, -18.9962, -16.3959, -15.1568, -18.5531, -15.3453, -20.5931, -16.3401, -19.2022, -18.4148, -28.1029, -18.9845, -21.3216, -18.9062, -18.1458, -19.2840, -21.1318, -15.6289, -20.3866, -23.5950, -26.5638, -21.8852, -16.7551, -19.2161, -16.8217, -16.8524, -20.2402, -21.8648, -21.2483, -22.7456, -25.9165, -22.3459, -16.7279, -21.1264, -11.3992, -16.6280, -17.4229, -16.6487, -20.3862, -21.8140, -26.2474, -20.2029, -21.6460, -23.0858, -15.5134, -17.9008, -19.1187, -20.2454, -23.1271, -16.4381, -25.0069, -21.4795, -17.0508, -17.8120, -14.3161, -18.0134, -19.6648, -23.4834, -21.9837, -22.6856, -22.2052, -16.7735, -14.5412, -18.8541, -18.0205, -16.7085, -19.1666, -19.7746, -19.0662, -19.1091, -19.8458, -19.6688, -16.9372, -16.8956, -18.1795, -16.7073, -16.2375, -14.0654, -19.5655, -19.0852, -24.5677, -14.2337, -16.1998, -16.3338, -11.1895, -12.2884, -16.1971, -12.8126, -19.7603, -13.2515, -24.4253, -11.5313, -16.1491, -10.9139, -12.8653, -13.5856, -19.1420, -12.6563, -16.4630, -13.8888
199809,   0.6842,   2.0132,   0.9554,   0.3390,   3.2180,  -1.3724,   1.4905,  -2.5410,  -0.7476,   0.0201,  13.7089,   5.6259,   6.8783,   3.1155,   4.6751,   4.2276,   5.7082,   0.7106,   1.7701,   4.6814,  10.1296,   7.3800,   5.6456,   8.2474,   9.6408,   6.8993,   0.4025,  10.2079,  10.6462,  -0.4335,  18.0609,   3.9393,   4.0446,   6.7104,   7.3087,   8.6568,   5.9972,   5.2349,   9.5958,   8.5049,  12.3802,   8.2049,   6.3045,   9.1273,   3.0474,   2.4854,   8.7938,   8.0060,   4.7071,   6.9323,  19.3038,   9.5415,   8.9424,  10.5600,   7.0061,   5.6971,   2.3864,  14.8661,  -0.1648,   4.9419,  13.0405,   5.0093,   3.9086,   4.0367,   4.6727,   0.2958,   7.0038,   4.5760,   1.4187,   2.2872,  11.1845,   4.3807,   6.8493,   6.0345,  15.4127,  10.3066,   5.7654,   5.9754,   6.4191,  -0.1671,  24.3293,  -0.1205,   4.6230,   6.0986,   4.8351,   8.1177,   6.7057,   3.2204,   2.9500,  10.7329,  14.2380,   8.0740,   0.2306,   7.8942,   1.5915,   8.3374,   4.1765,   7.1874,   6.0654,  10.0339
